date,project_year,calendar_year,month,day,drainage,site,bout,distance,temp_c,salinity,do_mg_l,common_name,latin_name,genus,species_code,status,catch_number,catch_code,standard_length,total_length,weight_g,stomach_contents,water_year
2004-11-16T00:00:00Z,1,2004,11,16,RB,RB10,1,98,23,0.2,3.76,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-16T00:00:00Z,1,2004,11,16,RB,RB10,2,101,23.1,0.2,4.38,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-16T00:00:00Z,1,2004,11,16,RB,RB10,3,107,23.5,0.2,4.36,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-17T00:00:00Z,1,2004,11,17,RB,RB11,1,147,21.6,0.2,3.68,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-17T00:00:00Z,1,2004,11,17,RB,RB11,2,107,21.2,0.2,3.69,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-17T00:00:00Z,1,2004,11,17,RB,RB11,3,83,21.5,0.2,3.95,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-17T00:00:00Z,1,2004,11,17,RB,RB12,1,128,21.5,0.3,3.71,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-17T00:00:00Z,1,2004,11,17,RB,RB12,2,128,21.8,0.3,3.76,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-17T00:00:00Z,1,2004,11,17,RB,RB12,3,119,22,0.3,3.78,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-15T00:00:00Z,1,2004,11,15,RB,RB7,1,130,23.2,0.2,3.22,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-15T00:00:00Z,1,2004,11,15,RB,RB7,2,122,23.2,0.2,3.3,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-15T00:00:00Z,1,2004,11,15,RB,RB7,3,122,22.9,0.2,3.58,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-18T00:00:00Z,1,2004,11,18,RB,RB8,1,135,21.7,0.2,3.06,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-18T00:00:00Z,1,2004,11,18,RB,RB8,2,130,21.2,0.2,3.42,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-18T00:00:00Z,1,2004,11,18,RB,RB8,3,120,21.9,0.2,3.47,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-16T00:00:00Z,1,2004,11,16,RB,RB9,1,104,21.9,0.2,3.12,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-16T00:00:00Z,1,2004,11,16,RB,RB9,2,75,22,0.2,3.16,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2004-11-16T00:00:00Z,1,2004,11,16,RB,RB9,3,105,22.3,0.2,3.06,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-23T00:00:00Z,1,2005,2,23,RB,RB10,1,100,21.5,0.5,3.63,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-23T00:00:00Z,1,2005,2,23,RB,RB10,2,100,21.6,0.4,3.68,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-23T00:00:00Z,1,2005,2,23,RB,RB10,3,100,21.5,0.4,3.55,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-22T00:00:00Z,1,2005,2,22,RB,RB11,1,100,20.8,0.4,3.66,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-22T00:00:00Z,1,2005,2,22,RB,RB11,2,100,20.6,0.4,3.85,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-22T00:00:00Z,1,2005,2,22,RB,RB11,3,100,20.5,0.4,3.94,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-23T00:00:00Z,1,2005,2,23,RB,RB12,1,100,20.1,0.9,1.93,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-23T00:00:00Z,1,2005,2,23,RB,RB12,2,100,20.1,0.8,2.08,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-23T00:00:00Z,1,2005,2,23,RB,RB12,3,100,20,0.7,2.25,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-22T00:00:00Z,1,2005,2,22,RB,RB7,1,100,21.6,1.1,0.51,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-22T00:00:00Z,1,2005,2,22,RB,RB7,2,100,21.5,1.1,0.94,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-22T00:00:00Z,1,2005,2,22,RB,RB7,3,100,21.5,1,1.27,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-22T00:00:00Z,1,2005,2,22,RB,RB8,1,100,22.4,0.5,5.04,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-22T00:00:00Z,1,2005,2,22,RB,RB8,2,100,22.3,0.6,5.65,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-22T00:00:00Z,1,2005,2,22,RB,RB8,3,100,22.3,0.6,5.21,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-23T00:00:00Z,1,2005,2,23,RB,RB9,1,100,22.1,0.4,3.9,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-23T00:00:00Z,1,2005,2,23,RB,RB9,2,100,21.8,0.4,3.9,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-02-23T00:00:00Z,1,2005,2,23,RB,RB9,3,100,21.9,0.4,3.95,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB10,1,120,20.7,0.5,4.6,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB10,2,123,20.9,0.6,5.3,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB10,3,126,21.1,0.6,5.69,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB11,1,129,21,0.5,3.64,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-07T00:00:00Z,1,2005,3,7,RB,RB11,2,94,20.9,0.5,7.02,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-07T00:00:00Z,1,2005,3,7,RB,RB11,3,61,21.3,0.4,3.6,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB12,1,60,20,1.2,1.92,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB12,2,91,20,1.1,2.27,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB12,3,93,20,0.9,2.59,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-07T00:00:00Z,1,2005,3,7,RB,RB7,1,75,21.4,1.4,0.18,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-07T00:00:00Z,1,2005,3,7,RB,RB7,2,111,21.3,1.3,0.2,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-07T00:00:00Z,1,2005,3,7,RB,RB7,3,95,21,1.4,0.03,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB8,1,159,20.7,0.6,6.38,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB8,2,84,20.7,0.6,6.71,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB8,3,82,21,0.6,6.89,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB9,1,98,20.8,0.5,3.11,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB9,2,65,20.8,0.5,2.95,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-03-08T00:00:00Z,1,2005,3,8,RB,RB9,3,113,20.8,0.5,2.6,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-25T00:00:00Z,1,2005,4,25,RB,RB10,1,110,23.3,2.4,4.05,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-25T00:00:00Z,1,2005,4,25,RB,RB10,2,128,23.3,2.2,4.33,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-25T00:00:00Z,1,2005,4,25,RB,RB10,3,146,24.1,1.9,4.7,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-26T00:00:00Z,1,2005,4,26,RB,RB11,1,153,24.5,3.1,5.15,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-26T00:00:00Z,1,2005,4,26,RB,RB11,2,218,24.1,3,4.8,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-26T00:00:00Z,1,2005,4,26,RB,RB11,3,121,24.4,2.6,5.05,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-26T00:00:00Z,1,2005,4,26,RB,RB12,1,120,21.5,7.8,2.76,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-26T00:00:00Z,1,2005,4,26,RB,RB12,2,145,21.8,7.5,2.47,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-26T00:00:00Z,1,2005,4,26,RB,RB12,3,123,21.7,7.3,2.25,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-27T00:00:00Z,1,2005,4,27,RB,RB7,1,107,24.8,9.3,2.04,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-27T00:00:00Z,1,2005,4,27,RB,RB7,2,158,24.5,9,1.67,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-27T00:00:00Z,1,2005,4,27,RB,RB7,3,206,24.6,8.07,1.46,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-26T00:00:00Z,1,2005,4,26,RB,RB8,1,119,25.1,3.5,5.15,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-26T00:00:00Z,1,2005,4,26,RB,RB8,2,100,25.1,3.3,5.3,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-26T00:00:00Z,1,2005,4,26,RB,RB8,3,141,24.9,3.4,5.42,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-27T00:00:00Z,1,2005,4,27,RB,RB9,1,171,23.8,2.5,3.22,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-27T00:00:00Z,1,2005,4,27,RB,RB9,2,122,23.9,2.5,2.87,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-04-27T00:00:00Z,1,2005,4,27,RB,RB9,3,94,23.8,2.3,2.89,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2005
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB10,1,121,18.3,0.3,4.42,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB10,2,146,18.8,0.3,4.41,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB10,3,100,19,0.3,4.51,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB11,1,155,17.4,0.2,3.93,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB11,2,145,17.5,0.3,3.98,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB11,3,121,18,0.2,4.01,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB12,1,116,18.2,0.4,3.97,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB12,2,166,18.5,0.3,4.05,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB12,3,124,18.8,0.3,4.15,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-12T00:00:00Z,2,2005,12,12,RB,RB7,1,147,21.7,0.5,2.13,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-12T00:00:00Z,2,2005,12,12,RB,RB7,2,147,21.4,0.4,2.55,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-12T00:00:00Z,2,2005,12,12,RB,RB7,3,94,20.8,0.3,2.75,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-14T00:00:00Z,2,2005,12,14,RB,RB8,1,124,17.4,0.3,4.86,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-14T00:00:00Z,2,2005,12,14,RB,RB8,2,84,17.8,0.3,5.23,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-14T00:00:00Z,2,2005,12,14,RB,RB8,3,100,18.1,0.3,5.15,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB9,2,89,19.3,0.3,5.07,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2005-12-13T00:00:00Z,2,2005,12,13,RB,RB9,3,101,19,0.3,5.12,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB11,1,207,23.7,0.3,4.2,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB11,2,129,23.6,0.3,4.59,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB11,3,106,23.5,0.3,4.92,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB12,1,138,21.5,0.4,2.95,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB12,2,135,21.3,0.4,2.73,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,1,C,22.5,22.29638972773068,75,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB12,3,148,21.3,0.4,3.03,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB13,1,153,22.9,0.3,4.15,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB13,2,128,23.1,0.3,4.38,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-30T00:00:00Z,2,2006,1,30,RB,RB14,1,111,21.8,0.5,4.69,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-30T00:00:00Z,2,2006,1,30,RB,RB14,2,153,21.9,0.4,5.49,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-30T00:00:00Z,2,2006,1,30,RB,RB14,3,126,21.8,0.4,5.2,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-30T00:00:00Z,2,2006,1,30,RB,RB15,1,164,21.6,0.7,3.3,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-30T00:00:00Z,2,2006,1,30,RB,RB15,2,141,22.1,0.7,3.22,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-30T00:00:00Z,2,2006,1,30,RB,RB15,3,100,22.1,0.7,3.58,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-30T00:00:00Z,2,2006,1,30,RB,RB7,1,169,22.6,0.8,2.46,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-30T00:00:00Z,2,2006,1,30,RB,RB7,2,165,22.8,0.7,2.3,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-30T00:00:00Z,2,2006,1,30,RB,RB7,3,149,22.8,0.7,2.3,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB8,1,131,23.3,0.4,4.02,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB8,2,116,23.2,0.3,4.31,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-01-31T00:00:00Z,2,2006,1,31,RB,RB8,3,178,23.2,0.3,4.29,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-02-01T00:00:00Z,2,2006,2,1,RB,RB10,1,180,21.7,0.3,5.48,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-02-01T00:00:00Z,2,2006,2,1,RB,RB10,2,101,22.7,0.3,5.19,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-02-01T00:00:00Z,2,2006,2,1,RB,RB10,3,125,22.8,0.3,5.32,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-02-01T00:00:00Z,2,2006,2,1,RB,RB13,3,125,22.8,0.3,5.32,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-02-01T00:00:00Z,2,2006,2,1,RB,RB9,1,173,22,0.3,4.3,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-02-01T00:00:00Z,2,2006,2,1,RB,RB9,2,137,21.2,0.3,4.33,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-02-01T00:00:00Z,2,2006,2,1,RB,RB9,3,97,21.6,0.3,4.82,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-26T00:00:00Z,2,2006,4,26,RB,RB10,1,185,26.76,0.67,3.93,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-26T00:00:00Z,2,2006,4,26,RB,RB10,2,88,27.21,0.68,4.37,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-26T00:00:00Z,2,2006,4,26,RB,RB10,3,195,27.37,0.69,4.62,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-25T00:00:00Z,2,2006,4,25,RB,RB11,1,85,27.98,0.52,4.04,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-25T00:00:00Z,2,2006,4,25,RB,RB11,2,124,28.22,0.47,3.78,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-25T00:00:00Z,2,2006,4,25,RB,RB11,3,84,29.15,0.41,3.81,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-25T00:00:00Z,2,2006,4,25,RB,RB12,1,86,25.89,0.81,1.32,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-25T00:00:00Z,2,2006,4,25,RB,RB12,2,95,25.82,0.79,1.41,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-25T00:00:00Z,2,2006,4,25,RB,RB12,3,118,26,0.77,1.37,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-24T00:00:00Z,2,2006,4,24,RB,RB13,1,110,28.31,0.74,5.64,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-24T00:00:00Z,2,2006,4,24,RB,RB13,2,74,28.9,0.76,6.61,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-27T00:00:00Z,2,2006,4,27,RB,RB14,1,153,24.8,2.71,2.4,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-27T00:00:00Z,2,2006,4,27,RB,RB14,2,124,28.77,2.62,2.73,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-27T00:00:00Z,2,2006,4,27,RB,RB14,3,124,28.39,2.9,2.64,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-27T00:00:00Z,2,2006,4,27,RB,RB15,2,145,29.62,11.15,2.41,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-27T00:00:00Z,2,2006,4,27,RB,RB15,3,117,29.33,9.4,1.29,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-25T00:00:00Z,2,2006,4,25,RB,RB16,1,126,25.08,3.94,2.11,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-25T00:00:00Z,2,2006,4,25,RB,RB16,2,136,24.66,3.32,2.73,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-25T00:00:00Z,2,2006,4,25,RB,RB16,3,125,24.15,2.79,2.35,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-26T00:00:00Z,2,2006,4,26,RB,RB7,1,162,26.26,0.99,0.67,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-26T00:00:00Z,2,2006,4,26,RB,RB7,2,161,26.2,0.86,0.63,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-26T00:00:00Z,2,2006,4,26,RB,RB7,3,145,26.48,0.73,0.82,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-27T00:00:00Z,2,2006,4,27,RB,RB8,1,51,27.6,0.72,4.05,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-27T00:00:00Z,2,2006,4,27,RB,RB8,2,125,27.34,0.7,3.65,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-27T00:00:00Z,2,2006,4,27,RB,RB8,3,51,27.38,0.68,3.84,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-26T00:00:00Z,2,2006,4,26,RB,RB9,1,113,27.62,0.64,5.02,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
2006-04-26T00:00:00Z,2,2006,4,26,RB,RB9,2,113,27.81,0.64,5.34,Peacock eel,Macrognathus siamensis,Macrognathus,100,invasive,0,ZERO,0,0,0,NA,2006
